dtSta070DateTime,iSta070OverAllResult,rSta070CycleTime,iSta070CapNutTypeResult,iSta070OMVSpringResult_PI,rSta070NozzlePreLoadForce,rSta070NozzlePreLoadPosition,iSta070StackBuildResult,rSta070CapNutTorque,rSta070CapNutTorqueAngle,rSta070CapNutFinalAngle,iSta070CapNutAssemblyResult
13/09/2021 16:59,1,13.226,1,1,65,114.8,1,3.463333,2193.656,1736.255,1
13/09/2021 17:00,1,13.157,1,1,65,114.8,1,3.448983,2205.302,1748.332,1
13/09/2021 17:00,1,11.305,1,1,65,114.8,1,3.438686,2177.418,1720.5,1
13/09/2021 17:01,1,11.303,1,1,65,114.8,1,3.42003,2293.683,1835.365,1
13/09/2021 17:01,1,11.579,1,1,65,114.8,1,3.457687,2251.707,1794.788,1
13/09/2021 17:02,1,13.344,1,1,65,114.83,1,3.48121,2132.498,1673.581,1
13/09/2021 17:03,1,12.853,1,1,65,114.84,1,3.438113,2215.195,1756.519,1
13/09/2021 17:03,1,13.092,1,1,65,114.84,1,3.460647,2383.242,1925.689,1
13/09/2021 17:04,1,13.5,1,1,65,114.84,1,3.417687,2319.001,1861.426,1
13/09/2021 17:08,1,11.56,1,1,65,114.84,1,3.449,2067.592,1609.608,1
13/09/2021 17:08,1,11.033,1,1,65,114.84,1,3.356626,2263.894,1807.323,1
13/09/2021 17:09,1,11.475,1,1,65,114.83,1,3.459679,2126.649,1668.104,1
13/09/2021 17:09,1,11.474,1,1,65,114.8,1,3.449052,2346.499,1888.6,1
13/09/2021 17:10,1,11.68,1,1,65,114.8,1,3.412984,2223.325,1766.927,1
,,,,,,,,,,,
13/09/2021 17:11,1,11.458,1,1,65,114.8,1,3.437919,2171.279,1711.39,1
13/09/2021 17:11,1,11.169,1,1,65,114.8,1,3.402612,2079.664,1622.052,1
13/09/2021 17:11,1,12.716,1,1,65,114.8,1,3.428886,2273.276,1814.287,1
13/09/2021 17:12,2,15.027,1,1,65,114.8,1,3.419014,1996.015,0,2
13/09/2021 17:12,1,13.497,1,1,65,114.8,1,3.463785,2324.582,1868.645,1
13/09/2021 17:13,1,13.327,1,1,65,114.8,1,3.435807,2168.103,1710.278,1
13/09/2021 17:13,1,12.937,1,1,65,114.8,1,3.416837,2350.598,1893.245,1
13/09/2021 18:36,1,13.362,1,1,65,114.24,1,3.451789,2210.166,2060.299,1
13/09/2021 19:15,1,21.335,1,1,65,114.21,1,3.44443,2199.372,2051.681,1
13/09/2021 19:15,1,20.723,1,1,65,114.33,1,3.502014,2106.629,1961.322,1
13/09/2021 19:29,1,20.55,1,1,65,114.21,1,3.491234,2061.379,1898.502,1
,,,,,,,,,,,
13/09/2021 19:37,1,21.455,1,1,65,114.3,1,3.462281,2324.704,2178.526,1
13/09/2021 19:37,1,20.961,1,1,65,114.24,1,3.441576,2284.062,2136.925,1
13/09/2021 20:15,1,21.079,1,1,65,114.27,1,3.448155,2294.858,2148.194,1
13/09/2021 20:17,1,21.554,1,1,65,114.32,1,3.466689,2251.949,2106.262,1
13/09/2021 20:39,1,21.521,1,1,65,114.21,1,3.403986,2362.384,2216.848,1
,,,,,,,,,,,
13/09/2021 20:42,1,21.521,1,1,65,114.38,1,3.450096,2243.329,2097.289,1
13/09/2021 20:42,2,20.774,1,1,65,114.44,1,3.476012,2434.968,0,2
13/09/2021 20:45,2,19.242,1,1,65,114.84,1,3.458222,2406.836,0,2
13/09/2021 21:34,1,19.124,1,1,65,114.23,1,3.447641,2340.003,2194.253,1
13/09/2021 21:34,1,21.215,1,1,65,114.27,1,3.464039,2325.05,2177.572,1
13/09/2021 21:35,1,21.199,1,1,65,114.21,1,3.386857,2025.525,1871.125,1
13/09/2021 21:37,2,22.303,1,1,65,114.38,1,3.457371,2355.5,0,2
13/09/2021 21:43,1,21.35,1,1,65,114.8,1,3.480537,2327.842,2180.881,1
13/09/2021 21:44,1,21.35,1,1,65,114.51,1,3.303822,2058.339,1911.939,1
13/09/2021 21:44,1,20.451,1,1,65,114.23,1,3.437898,2235.476,2088.358,1
13/09/2021 21:44,1,21.421,1,1,65,114.45,1,3.470592,2311.331,2164.569,1
,,,,,,,,,,,
13/09/2021 21:50,1,20.687,1,1,65,114.83,1,3.460547,2345.596,2200.852,1
13/09/2021 22:01,1,21.114,1,1,65,114.24,1,3.500854,2246.066,2098.439,1
13/09/2021 22:02,1,20.96,1,1,65,114.27,1,3.427846,2077.744,1930.688,1
13/09/2021 22:02,1,20.434,1,1,65,114.54,1,3.458073,2392.136,2245.674,1
,,,,,,,,,,,
13/09/2021 22:03,1,21.913,1,1,65,114.15,1,3.44912,2256.774,2110.495,1
13/09/2021 22:18,1,20.759,1,1,65,114.2,1,3.428492,2143.344,1996.453,1
13/09/2021 22:19,1,20.553,1,1,65,114.18,1,3.471711,2340.704,2195.037,1
,,,,,,,,,,,
14/09/2021 14:28,1,0,1,1,65,114.66,1,3.221529,2495.178,2222.187,1
14/09/2021 14:29,1,13.836,1,1,65,114.86,1,3.234997,2408.278,2136.051,1
14/09/2021 14:59,1,0,1,1,65,114.71,1,3.226868,2159.789,1885.658,1
14/09/2021 14:59,1,12.937,1,1,65,114.77,1,3.21633,2153.359,1877.791,1
14/09/2021 15:14,1,12.92,1,1,65,114.75,1,3.222295,2364.395,2092.321,1
14/09/2021 15:15,1,13.582,1,1,65,114.68,1,3.243346,2269.588,1997.237,1
14/09/2021 15:15,1,13.259,1,1,65,114.74,1,3.208102,2349.969,2078.046,1
14/09/2021 15:16,1,13.497,1,1,65,114.69,1,3.14608,2157.639,1880.623,1
,,,,,,,,,,,
14/09/2021 15:23,1,12.987,1,1,65,114.68,1,3.219297,2127.371,1853.512,1
,,,,,,,,,,,
14/09/2021 15:26,1,12.903,1,1,65,114.69,1,3.196548,2150.518,1876.271,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
14/09/2021 15:34,1,12.968,1,1,65,114.8,1,3.140242,2278.589,2006.334,1
14/09/2021 15:39,1,13.345,1,1,65,114.69,1,3.223773,2281.771,2009.94,1
14/09/2021 15:39,1,13.243,1,1,65,114.75,1,3.187182,2188.188,1914.131,1
14/09/2021 15:43,1,13.04,1,1,65,114.74,1,3.196289,2211.728,1939.644,1
14/09/2021 15:43,1,13.107,1,1,65,114.8,1,3.245464,2220.67,1947.511,1
14/09/2021 15:59,1,13.075,1,1,65,114.75,1,3.204393,2134.104,1862.363,1
14/09/2021 16:00,1,12.936,1,1,65,114.81,1,3.214406,2360.22,2089.026,1
,,,,,,,,,,,
14/09/2021 16:01,1,15.403,1,1,65,114.81,1,3.269743,2154.69,1883.726,1
14/09/2021 16:01,1,12.99,1,1,65,114.81,1,3.2237,2360.25,2088.443,1
14/09/2021 16:01,1,13.583,1,1,65,114.81,1,3.20179,2180.109,1908.082,1
,,,,,,,,,,,
14/09/2021 16:35,1,13.139,1,1,65,114.69,1,3.182351,2119.331,1839.17,1
14/09/2021 16:36,1,12.818,1,1,65,114.74,1,3.208151,2142.853,1868.014,1
14/09/2021 16:36,1,12.938,1,1,65,114.74,1,3.19945,2215.057,1943.444,1
,,,,,,,,,,,
14/09/2021 16:37,1,15.046,1,1,65,114.72,1,3.237454,2111.531,1837.506,1
14/09/2021 16:38,1,12.919,1,1,65,114.74,1,3.183393,2104.538,1827.113,1
14/09/2021 16:38,1,12.817,1,1,65,114.72,1,3.204063,2104.293,1825.577,1
14/09/2021 16:38,1,14.654,1,1,65,114.69,1,3.209445,2309.779,2036.444,1
14/09/2021 16:39,1,13.446,1,1,65,114.69,1,3.215419,2307.013,2034.756,1
,,,,,,,,,,,
14/09/2021 16:40,1,13.412,1,1,65,114.75,1,3.248698,2204.593,1931.493,1
14/09/2021 19:08,1,0,1,1,65,114.69,1,3.214322,2436.255,2162.89,1
,,,,,,,,,,,
14/09/2021 19:09,1,13.738,1,1,65,114.69,1,3.225473,2343.419,2070.383,1
14/09/2021 19:10,1,13.53,1,1,65,114.75,1,3.247414,2307.156,2035.997,1
14/09/2021 19:10,1,13.429,1,1,65,114.75,1,3.23583,2334.977,2062.559,1
14/09/2021 19:11,1,13.616,1,1,65,114.69,1,3.263985,2445.037,2172.769,1
14/09/2021 19:11,1,13.769,1,1,65,114.68,1,3.225441,2217.914,1945.7,1
14/09/2021 19:12,1,13.158,1,1,65,114.66,1,3.235433,2167.807,1895.446,1
14/09/2021 19:13,1,13.023,1,1,65,114.68,1,3.051396,2187.097,1913.916,1
14/09/2021 19:13,1,13.056,1,1,65,114.75,1,3.23824,2272.836,1999.681,1
14/09/2021 19:14,1,13.294,1,1,65,114.74,1,3.231349,2224.915,1952.602,1
14/09/2021 19:14,1,13.175,1,1,65,114.8,1,3.247347,2202.766,1931.362,1
14/09/2021 19:17,1,13.225,1,1,65,114.63,1,3.219062,2270.005,1976.866,1
14/09/2021 19:17,1,13.345,1,1,65,114.75,1,3.228489,2400.881,2108.504,1
14/09/2021 19:18,1,15.453,1,1,65,114.69,1,3.224605,2219.075,1924.991,1
14/09/2021 19:18,1,13.176,1,1,65,114.75,1,3.272651,2436.08,2130.792,1
14/09/2021 19:19,1,13.719,1,1,65,114.68,1,3.222547,2198.991,1895.714,1
14/09/2021 19:19,1,13.141,1,1,65,114.72,1,3.219156,2455.326,2154.89,1
14/09/2021 19:22,1,13.821,1,1,65,114.68,1,3.228128,2446.792,2145.814,1
14/09/2021 19:23,1,13.82,1,1,65,114.69,1,3.200575,2443.425,2139.653,1
14/09/2021 19:23,1,14.635,1,1,65,114.69,1,3.238664,2375.574,2070.281,1
14/09/2021 19:23,1,15.351,1,1,65,114.72,1,3.229947,2172.505,1871.009,1
14/09/2021 19:23,1,14.978,1,1,65,114.72,1,3.194337,2379.411,2078.343,1
14/09/2021 19:24,1,15.435,1,1,65,114.75,1,3.212202,2302.813,2000.682,1
14/09/2021 19:24,1,15.231,1,1,65,114.69,1,3.217233,2397.286,2092.614,1
14/09/2021 19:25,1,15.418,1,1,65,114.74,1,3.225161,2363.155,2061.49,1
14/09/2021 19:28,1,15.419,1,1,65,114.74,1,3.181018,1911.257,1591.211,1
14/09/2021 19:31,1,14.943,1,1,65,114.69,1,3.216729,2347.632,2045.334,1
14/09/2021 19:32,1,13.65,1,1,65,114.75,1,3.313535,2430.717,2123.485,1
14/09/2021 19:32,1,13.684,1,1,65,114.66,1,3.23624,2145.597,1842.809,1
14/09/2021 19:32,1,14.858,1,1,65,114.66,1,3.239035,2072.631,1766.335,1
14/09/2021 19:33,1,12.816,1,1,65,114.74,1,3.219951,2382.524,2081.898,1
14/09/2021 19:33,1,13.6,1,1,65,114.68,1,3.210606,2320.646,2017.604,1
14/09/2021 19:34,1,13.43,1,1,65,114.75,1,3.212116,2210.629,1905.82,1
14/09/2021 19:35,1,13.177,1,1,65,114.74,1,3.237609,2280.322,1977.741,1
14/09/2021 19:39,1,13.446,1,1,65,114.69,1,3.150836,2264.122,1962.078,1
14/09/2021 19:39,1,15.232,1,1,65,114.75,1,3.197986,2103.535,1799.857,1
14/09/2021 19:40,1,14.773,1,1,65,114.68,1,3.232476,2099.858,1798.125,1
14/09/2021 19:40,1,12.901,1,1,65,114.68,1,3.249305,2334.191,2029.918,1
,,,,,,,,,,,
,,,,,,,,,,,
14/09/2021 20:33,1,0,1,1,65,114.44,1,3.43207,2300.653,2154.171,1
14/09/2021 20:36,1,21.182,1,1,65,114.3,1,3.357343,2303.68,2157.842,1
14/09/2021 20:36,1,21.098,1,1,65,114.92,1,3.430904,2517.291,2371.451,1
14/09/2021 20:38,1,21.621,1,1,65,114.48,1,3.447659,2465.265,2319.288,1
14/09/2021 20:38,1,22.813,1,1,65,114.41,1,3.420048,2262.047,2116.176,1
14/09/2021 20:38,1,21.369,1,1,65,114.38,1,3.411454,2327.554,2180.725,1
14/09/2021 20:39,1,21.828,1,1,65,114.33,1,3.423334,2283.961,2136.467,1
14/09/2021 20:39,1,21.779,1,1,65,114.44,1,3.485492,1924.604,1770.93,1
14/09/2021 20:40,1,22.218,1,1,65,114.05,1,3.435363,2157.791,2009.863,1
14/09/2021 20:41,1,21.487,1,1,65,114.39,1,3.466095,2172.039,2021.706,1
14/09/2021 20:41,1,20.977,1,1,65,114.5,1,3.446879,2199.137,2050.729,1
14/09/2021 20:42,1,21.471,1,1,65,114.32,1,3.440997,2109.367,1961.805,1
14/09/2021 20:42,1,21.334,1,1,65,114.41,1,3.462144,2384.524,2236.852,1
14/09/2021 20:42,1,22.068,1,1,65,114.6,1,3.438277,2229.538,2083.471,1
14/09/2021 21:01,1,21.761,1,1,65,114.63,1,3.446795,2157.897,2010.468,1
14/09/2021 21:02,1,20.76,1,1,65,114.47,1,3.478455,2302.292,2155.688,1
14/09/2021 21:02,1,21.437,1,1,65,114.57,1,3.443805,2321.128,2174.304,1
14/09/2021 21:02,1,21.862,1,1,65,114.68,1,3.382205,2321.424,2175.877,1
14/09/2021 21:03,1,21.912,1,1,65,114.56,1,3.42709,2354.515,2207.996,1
14/09/2021 21:03,1,22.014,1,1,65,114.39,1,3.465473,2139.062,1994.154,1
14/09/2021 21:04,1,21.385,1,1,65,114.44,1,3.449784,2320.121,2174.676,1
14/09/2021 21:04,1,21.981,1,1,65,114.48,1,3.435696,2418.1,2272.148,1
,,,,,,,,,,,
14/09/2021 21:05,1,22.135,1,1,65,114.45,1,3.514236,2052.018,1906.063,1
14/09/2021 21:05,1,19.141,1,1,65,114.39,1,3.441588,1959.943,1793.764,1
14/09/2021 21:08,1,20.417,1,1,65,114.33,1,3.472887,2252.653,2105.867,1
14/09/2021 21:08,1,19.396,1,1,65,114.65,1,3.44937,2194.908,2048.119,1
,,,,,,,,,,,
,,,,,,,,,,,
14/09/2021 22:08,1,19.075,1,1,65,114.39,1,3.455583,2126.299,1980.489,1
14/09/2021 22:08,1,20.825,1,1,65,114.69,1,3.468885,2156.554,2010.548,1
14/09/2021 22:08,1,20.758,1,1,65,114.5,1,3.44761,2266.012,2119.253,1
,,,,,,,,,,,
14/09/2021 22:09,1,21.149,1,1,65,114.29,1,3.479901,2222.935,2077.212,1
14/09/2021 22:10,1,19.312,1,1,65,114.78,1,3.437291,2222.814,2076.152,1
14/09/2021 22:10,1,20.977,1,1,65,114.57,1,3.421914,2221.951,2076.116,1
14/09/2021 22:10,1,21.08,1,1,65,114.51,1,3.447552,2161.691,2015.266,1
14/09/2021 22:12,1,20.977,1,1,65,114.51,1,3.485208,2331.609,2185.878,1
15/09/2021 17:49,1,20.705,1,1,65,114.45,1,3.448332,2283.887,2138.185,1
15/09/2021 18:49,1,21.181,1,1,65,114.42,1,3.461341,2103.737,1956.888,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
15/09/2021 19:46,1,0,1,1,65,114.69,1,3.22313,2052.959,1748.182,1
15/09/2021 19:48,1,12.714,1,1,65,114.69,1,3.262057,2253.396,1951.284,1
15/09/2021 19:51,1,13.224,1,1,65,114.69,1,3.197795,2254.616,1952.339,1
15/09/2021 19:52,1,13.276,1,1,65,114.72,1,3.215771,2282.409,1979.055,1
15/09/2021 19:54,2,13.346,1,1,65,114.86,1,3.172402,2892.047,0,2
15/09/2021 20:11,1,14.229,1,1,65,114.69,1,3.246495,2423.059,2120.445,1
15/09/2021 20:11,1,13.77,1,1,65,114.75,1,3.206829,2299.82,1999.039,1
15/09/2021 20:12,1,13.361,1,1,65,114.75,1,3.232988,2434.943,2132.114,1
15/09/2021 20:15,1,15.591,1,1,65,114.74,1,3.201242,2309.859,2007.331,1
15/09/2021 20:16,2,13.395,1,1,65,114.75,1,3.233389,1988.459,0,2
15/09/2021 21:16,1,13.023,1,1,65,114.74,1,3.233984,2163.239,1860.797,1
,,,,,,,,,,,
15/09/2021 21:23,1,13.072,1,1,65,114.72,1,3.240654,2118.502,1815.05,1
15/09/2021 21:24,1,12.887,1,1,65,114.75,1,3.210754,2203.153,1900.839,1
15/09/2021 21:26,1,13.142,1,1,65,114.8,1,3.220897,2311.752,2009.306,1
15/09/2021 21:28,1,13.395,1,1,65,114.8,1,3.214168,2323.095,2021.24,1
15/09/2021 21:28,1,13.395,1,1,65,114.75,1,3.22197,2410.599,2108.387,1
15/09/2021 21:29,1,13.669,1,1,65,114.69,1,3.220652,2389.687,2088.072,1
15/09/2021 21:30,1,13.686,1,1,65,114.75,1,3.228501,2244.207,1942.224,1
15/09/2021 21:31,1,13.226,1,1,65,114.8,1,3.205849,2286.71,1984.978,1
15/09/2021 21:32,1,13.276,1,1,65,114.75,1,3.224414,2341.956,2040.921,1
15/09/2021 21:36,2,13.497,1,1,65,114.74,1,3.135839,1991.183,0,2
15/09/2021 21:38,1,12.952,1,1,65,114.66,1,3.230267,2331.265,2028.004,1
15/09/2021 21:38,1,13.462,1,1,65,114.68,1,3.210499,2355.979,2054.351,1
15/09/2021 21:39,1,13.498,1,1,65,114.77,1,3.211911,2390.406,2089.02,1
15/09/2021 21:40,1,15.435,1,1,65,114.75,1,3.226216,2112.076,1808.228,1
15/09/2021 21:42,1,12.884,1,1,65,114.75,1,3.206944,2341.873,2039.542,1
15/09/2021 21:42,1,15.332,1,1,65,114.69,1,3.231128,2331.845,2030.915,1
15/09/2021 21:44,1,12.814,1,1,65,114.69,1,3.163866,2217.641,1914.537,1
15/09/2021 21:44,1,13.208,1,1,65,114.75,1,3.218652,2264.118,1961.175,1
15/09/2021 21:44,1,13.293,1,1,65,114.72,1,3.215852,2283.957,1982.121,1
15/09/2021 21:45,1,13.396,1,1,65,114.77,1,3.225093,2265.292,1963.637,1
15/09/2021 21:46,1,13.379,1,1,65,114.74,1,3.298812,2421.292,2120.322,1
15/09/2021 21:47,1,13.701,1,1,65,114.71,1,3.242074,2359.386,2056.11,1
15/09/2021 21:47,1,13.566,1,1,65,114.75,1,3.202367,2211.417,1908.256,1
15/09/2021 21:48,1,13.158,1,1,65,114.68,1,3.211156,2308.811,2006.662,1
15/09/2021 21:50,1,13.43,1,1,65,114.68,1,3.234009,2094.63,1789.45,1
15/09/2021 21:56,1,12.784,1,1,65,114.75,1,3.211316,2174.334,1871.918,1
15/09/2021 21:56,1,13.056,1,1,65,114.75,1,3.246584,2335.681,2033.172,1
15/09/2021 21:57,1,13.447,1,1,65,114.69,1,3.198899,2184.598,1881.615,1
15/09/2021 21:58,1,13.056,1,1,65,114.72,1,3.239551,2166.076,1864.611,1
15/09/2021 22:01,1,13.004,1,1,65,114.74,1,3.220013,2447.203,2139.573,1
15/09/2021 22:02,1,13.653,1,1,65,114.69,1,3.228098,2245.29,1939.993,1
15/09/2021 22:03,1,13.175,1,1,65,114.75,1,3.180664,2333.145,2030.282,1
15/09/2021 22:03,1,15.351,1,1,65,114.69,1,3.204114,2269.62,1968.003,1
15/09/2021 22:05,1,12.513,1,1,65,114.78,1,3.217264,2326.728,2025.859,1
15/09/2021 22:06,1,13.718,1,1,65,114.8,1,3.239543,2123.404,1817.868,1
,,,,,,,,,,,
15/09/2021 22:07,1,13.022,1,1,65,114.69,1,3.234334,2259.262,1956.614,1
15/09/2021 22:08,1,13.447,1,1,65,114.75,1,3.179347,2329.992,2027.849,1
15/09/2021 22:08,1,15.365,1,1,65,114.72,1,3.218601,2345.667,2040.611,1
15/09/2021 22:08,1,15.403,1,1,65,114.75,1,3.21948,2174.167,1871.849,1
15/09/2021 22:09,1,14.942,1,1,65,114.77,1,3.191608,2351.334,2049.986,1
15/09/2021 22:09,1,15.368,1,1,65,114.8,1,3.203021,2343.232,2038.294,1
15/09/2021 22:09,1,15.299,1,1,65,114.72,1,3.188645,2418.554,2116.412,1
15/09/2021 22:10,1,15.624,1,1,65,114.78,1,3.280564,2398.677,2095.814,1
15/09/2021 22:10,1,15.522,1,1,65,114.78,1,3.231571,2154.663,1851.721,1
15/09/2021 22:11,1,14.876,1,1,65,114.78,1,3.253138,2392.945,2092.223,1
15/09/2021 22:11,1,15.522,1,1,65,114.75,1,3.214494,2248.06,1943.486,1
15/09/2021 22:11,1,15.128,1,1,65,114.72,1,3.22668,2372.669,2072.286,1
15/09/2021 22:12,1,14.654,1,1,65,114.69,1,3.224005,2376.555,2074.38,1
15/09/2021 22:12,1,15.401,1,1,65,114.75,1,3.234262,2388.384,2085.104,1
15/09/2021 22:13,1,15.486,1,1,65,114.74,1,3.218891,2406.349,2104.154,1
15/09/2021 22:13,1,15.555,1,1,65,114.8,1,3.20719,2219.627,1915.262,1
15/09/2021 22:21,1,15.098,1,1,65,114.69,1,3.210306,2277.72,1975.207,1
15/09/2021 22:22,1,13.378,1,1,65,114.69,1,3.210059,2317.432,2014.484,1
15/09/2021 22:23,1,13.345,1,1,65,114.68,1,3.212183,2282.703,1980.397,1
15/09/2021 22:23,1,13.363,1,1,65,114.74,1,3.186298,2444.677,2139.118,1
15/09/2021 22:23,1,15.553,1,1,65,114.69,1,3.253,2397.57,2094.697,1
15/09/2021 22:24,1,13.668,1,1,65,114.75,1,3.281646,2382.043,2077.458,1
15/09/2021 22:24,1,15.489,1,1,65,114.78,1,3.17356,2247.671,1944.738,1
15/09/2021 22:26,1,11.56,1,1,65,114.69,1,3.236415,2286.022,1983.939,1
15/09/2021 22:30,1,11.696,1,1,65,114.78,1,3.374456,2446.831,2144.539,1
15/09/2021 22:31,1,13.94,1,1,65,114.68,1,3.306298,2383.543,2082.166,1
15/09/2021 22:32,1,11.968,1,1,65,114.69,1,3.23328,2204.19,1902.541,1
15/09/2021 22:33,1,11.49,1,1,65,114.75,1,3.223368,2397.952,2095.823,1
15/09/2021 22:33,1,11.987,1,1,65,114.78,1,3.221571,2160.073,1856.817,1
15/09/2021 22:33,1,13.175,1,1,65,114.8,1,3.188351,2219.694,1918.791,1
15/09/2021 22:34,1,13.243,1,1,65,114.81,1,3.145243,2173.062,1870.369,1
15/09/2021 22:35,1,11.44,1,1,65,114.78,1,3.230676,2362.181,2059.376,1
15/09/2021 22:36,1,12.086,1,1,65,114.75,1,3.224626,2445.73,2143.76,1
15/09/2021 22:37,1,12.069,1,1,65,114.78,1,3.233276,2133.821,1830.01,1
15/09/2021 22:37,1,11.29,1,1,65,114.75,1,3.210516,2323.487,2022.874,1
15/09/2021 22:38,1,11.713,1,1,65,114.77,1,3.264505,2362.916,2058.258,1
15/09/2021 22:41,1,11.797,1,1,65,114.74,1,3.224086,2404.107,2099.972,1
15/09/2021 22:41,1,11.917,1,1,65,114.68,1,3.223647,2221.418,1919.183,1
15/09/2021 22:46,1,11.458,1,1,65,114.75,1,3.238213,2199.582,1897.007,1
15/09/2021 22:51,1,11.459,1,1,65,114.74,1,3.215526,2414.74,2111.408,1
15/09/2021 22:51,1,11.953,1,1,65,114.69,1,3.206987,2403.26,2101.924,1
15/09/2021 22:52,1,12.088,1,1,65,114.75,1,3.263221,2429.63,2125.151,1
15/09/2021 22:53,1,11.985,1,1,65,114.8,1,3.21273,2147.445,1844.068,1
15/09/2021 22:56,1,11.254,1,1,65,114.75,1,3.265208,2336.564,2033.078,1
15/09/2021 22:57,1,11.746,1,1,65,114.77,1,3.198635,2208.878,1907.138,1
15/09/2021 22:57,1,11.524,1,1,65,114.75,1,3.231851,2448.523,2146.752,1
15/09/2021 22:58,1,13.96,1,1,65,114.75,1,3.149719,2338.786,2038.077,1
15/09/2021 22:58,1,13.718,1,1,65,114.75,1,3.203893,2141.581,1835.333,1
15/09/2021 23:01,1,13.039,1,1,65,114.69,1,3.230758,2404.506,2103.087,1
15/09/2021 23:01,1,11.985,1,1,65,114.72,1,3.238757,2387.176,2086.41,1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
16/09/2021 13:42,1,0,1,1,65,114.81,1,3.401808,2025.405,1566.019,1
16/09/2021 13:44,1,7.208,1,1,65,114.86,1,3.415806,2345.94,1887.317,1
16/09/2021 13:48,1,13.278,1,1,65,114.84,1,3.488831,2382.068,1924.035,1
16/09/2021 13:49,1,13.431,1,1,65,114.81,1,3.41825,2226.43,1768.722,1
16/09/2021 13:50,1,13.021,1,1,65,114.86,1,3.39715,2383.189,1926.458,1
16/09/2021 13:50,1,13.412,1,1,65,114.84,1,3.478909,2382.123,1924.653,1
16/09/2021 13:52,1,13.481,1,1,65,114.86,1,3.45307,2231.152,1775.013,1
16/09/2021 13:52,1,13.277,1,1,65,114.86,1,3.43829,2229.933,1773.089,1
16/09/2021 13:52,1,13.108,1,1,65,114.8,1,3.39843,2244.64,1785.597,1
16/09/2021 13:53,1,13.089,1,1,65,114.8,1,3.457461,2386.254,1929.975,1
16/09/2021 13:53,1,13.514,1,1,65,114.9,1,3.443601,2381.612,1924.721,1
16/09/2021 13:54,1,13.515,1,1,65,114.89,1,3.45442,2200.95,1742.226,1
16/09/2021 13:57,1,12.939,1,1,65,114.87,1,3.442576,2428.536,1970.054,1
16/09/2021 13:57,1,13.531,1,1,65,114.8,1,3.471332,2365.44,1908.18,1
16/09/2021 13:58,1,13.499,1,1,65,114.8,1,3.45858,2120.589,1662.748,1
16/09/2021 14:05,1,12.834,1,1,65,114.8,1,3.436656,2154.744,1696.673,1
16/09/2021 14:06,1,12.905,1,1,65,114.8,1,3.457022,2379.595,1921.692,1
16/09/2021 14:07,1,13.396,1,1,65,114.81,1,3.429301,2276.108,1819.708,1
16/09/2021 14:08,1,13.176,1,1,65,114.8,1,3.45153,2355.777,1898.679,1
16/09/2021 14:09,1,13.414,1,1,65,114.8,1,3.456065,2295.138,1835.34,1
16/09/2021 14:10,1,13.227,1,1,65,114.81,1,3.434608,2127.175,1669.626,1
16/09/2021 14:10,1,12.853,1,1,65,114.81,1,3.43233,2362.779,1902.84,1
16/09/2021 14:12,1,13.378,1,1,65,114.8,1,3.45829,2314.413,1857.797,1
16/09/2021 14:13,1,13.313,1,1,65,114.81,1,3.469292,2424.181,1966.442,1
16/09/2021 14:14,1,13.601,1,1,65,114.8,1,3.460858,2387.981,1931.017,1
16/09/2021 14:14,1,13.43,1,1,65,114.8,1,3.437716,2228.9,1771.109,1
16/09/2021 14:15,1,13.075,1,1,65,114.8,1,3.414862,2301.013,1843.397,1
16/09/2021 14:16,1,13.142,1,1,65,114.8,1,3.430112,2277.896,1820.935,1
16/09/2021 14:17,1,13.208,1,1,65,114.8,1,3.428487,2244.998,1787.41,1
16/09/2021 14:20,1,13.09,1,1,65,114.8,1,3.422462,2226.553,1768.952,1
16/09/2021 14:20,1,13.056,1,1,65,114.81,1,3.4576,2139.18,1682.13,1
16/09/2021 14:30,1,11.528,1,1,65,114.81,1,3.465887,2305.206,1847.923,1
16/09/2021 14:30,1,11.559,1,1,65,114.86,1,3.407741,2162.794,1705.135,1
16/09/2021 14:31,1,11.153,1,1,65,114.84,1,3.439229,2119.316,1661.979,1
16/09/2021 14:34,1,11.083,1,1,65,114.81,1,3.469139,2184.063,1725.925,1
16/09/2021 15:10,1,12.751,1,1,65,114.81,1,3.423786,2088.412,1631.597,1
16/09/2021 15:10,1,11.035,1,1,65,114.81,1,3.412486,2158.286,1701.639,1
16/09/2021 15:11,1,11.202,1,1,65,114.81,1,3.47285,2224.537,1764.682,1
16/09/2021 15:11,1,11.371,1,1,65,114.86,1,3.456621,2097.407,1640.815,1
16/09/2021 15:11,1,11.034,1,1,65,114.86,1,3.446033,2068.323,1609.664,1
16/09/2021 15:12,1,10.998,1,1,65,114.81,1,3.440805,2205.709,1747.579,1
16/09/2021 15:14,1,11.289,1,1,65,114.81,1,3.451625,2173.704,1715.55,1
16/09/2021 15:22,1,11.27,1,1,65,114.81,1,3.460537,2256.205,1797.588,1
16/09/2021 15:22,1,11.359,1,1,65,114.8,1,3.436116,2155.061,1697.992,1
16/09/2021 15:24,1,11.168,1,1,65,114.86,1,3.4164,2140.245,1681.48,1
